user_id,age,gender,region,subscription,device_type,nb_devices_used,time_on_platform,nb_sessions,avg_session_duration,premium_months,nb_friends,nb_groups,nb_pages_followed,nb_events_participated,nb_searches,nb_notifications_opened,nb_saved_posts,nb_reports,nb_blocked_users,photos_posted,videos_posted,stories_posted,travels_shared,countries_visited,likes,shares,comments_written,reactions_given,reactions_received,messages_sent,messages_received,ads_clicked,video_views,engagement_score,churn_risk,satisfaction,geo_lat,geo_lon
3078.0,52.0,H,ASIE,PREMIUM,TABLET,1.0,15.0,32.0,4.319346321450543,20.0,159.0,5.0,17.0,1.0,53.0,83.0,14.0,0.0,0.0,17.0,9.0,12.0,2.0,8.0,228.0,4.0,28.0,102.0,131.0,37.0,45.0,13.0,576.0,103.65,0.8595978913451839,5.0,57.73561966778117,54.71100980309653
3080.0,52.0,F,EUROPE,FREE,DESKTOP,3.0,11.0,31.0,5.993695509439773,0.0,165.0,3.0,19.0,2.0,43.0,63.0,8.0,0.0,0.0,27.0,4.0,9.0,4.0,11.0,327.0,6.0,23.0,96.0,111.0,32.0,47.0,11.0,588.0,115.94,0.8307986388150035,5.0,55.43010463263495,49.25906030555792
3082.0,35.0,H,ASIE,FREE,DESKTOP,1.0,146.0,31.0,4.987304787897116,0.0,149.0,3.0,24.0,1.0,56.0,82.0,16.0,0.0,0.0,11.0,2.0,10.0,1.0,7.0,139.0,5.0,21.0,110.0,128.0,42.0,53.0,21.0,205.0,81.63,0.4468762432118704,2.0,54.08476466805634,48.70836837260273
3083.0,45.0,H,ASIE,FREE,DESKTOP,2.0,62.0,37.0,3.999935169482959,0.0,131.0,2.0,19.0,1.0,48.0,84.0,13.0,0.0,0.0,16.0,6.0,13.0,1.0,0.0,185.0,5.0,24.0,101.0,119.0,45.0,56.0,18.0,446.0,89.16,0.4447412356556779,2.0,53.09839954900502,47.8513108474482
3085.0,45.0,AUTRE,AMERIQUE,FREE,MOBILE,2.0,29.0,37.0,7.127559661239046,0.0,156.0,6.0,17.0,4.0,49.0,99.0,11.0,0.0,0.0,25.0,2.0,11.0,2.0,11.0,302.0,7.0,21.0,100.0,121.0,51.0,60.0,16.0,506.0,113.61,0.3751656262647027,5.0,52.8698708151073,57.32274265889461
3087.0,63.0,AUTRE,ASIE,FREE,DESKTOP,3.0,14.0,38.0,5.555572679814747,0.0,140.0,2.0,13.0,1.0,44.0,72.0,12.0,0.0,0.0,22.0,6.0,9.0,1.0,7.0,296.0,12.0,18.0,118.0,135.0,36.0,45.0,12.0,639.0,116.73,0.9657563245084207,1.0,54.29235282240396,43.96346652786495
3091.0,51.0,AUTRE,EUROPE,PREMIUM,TABLET,2.0,29.0,39.0,5.781856254587906,26.0,155.0,2.0,15.0,2.0,54.0,75.0,10.0,0.0,0.0,18.0,5.0,3.0,2.0,9.0,216.0,3.0,18.0,84.0,105.0,37.0,45.0,14.0,399.0,88.53,0.2271590788905813,2.0,56.63148649047795,54.25426330991292
3092.0,55.0,AUTRE,EUROPE,FREE,MOBILE,2.0,69.0,40.0,6.547971194877939,0.0,158.0,6.0,19.0,1.0,59.0,88.0,13.0,1.0,0.0,27.0,2.0,7.0,6.0,8.0,343.0,3.0,26.0,103.0,125.0,38.0,45.0,18.0,818.0,124.92,0.7462187837375153,4.0,53.47353951531792,52.37350688530888
3093.0,22.0,H,ASIE,PREMIUM,TABLET,2.0,63.0,28.0,5.588661457614281,10.0,138.0,5.0,15.0,4.0,48.0,83.0,12.0,0.0,0.0,25.0,6.0,11.0,2.0,15.0,344.0,5.0,11.0,109.0,125.0,41.0,52.0,16.0,0.0,120.23,0.6451241577279435,2.0,50.2881004205337,43.65936943410131
3095.0,37.0,F,EUROPE,FREE,TABLET,1.0,44.0,30.0,5.731415513741638,0.0,100.0,4.0,21.0,1.0,58.0,81.0,6.0,0.0,0.0,16.0,7.0,8.0,3.0,6.0,201.0,5.0,29.0,94.0,110.0,38.0,50.0,18.0,0.0,91.07,0.8118594068797611,1.0,57.93090211428814,47.03603664524165
3096.0,50.0,AUTRE,ASIE,PREMIUM,TABLET,2.0,28.0,26.0,5.658679141192324,2.0,140.0,7.0,16.0,3.0,48.0,96.0,11.0,1.0,0.0,21.0,2.0,16.0,4.0,13.0,269.0,6.0,17.0,106.0,122.0,39.0,45.0,15.0,530.0,105.57,0.8694473701190284,1.0,51.89547938220934,46.15443104127261
3097.0,49.0,H,EUROPE,FREE,TABLET,3.0,49.0,21.0,4.273403609002225,0.0,152.0,9.0,20.0,0.0,45.0,70.0,13.0,0.0,0.0,26.0,3.0,8.0,6.0,6.0,370.0,4.0,2.0,106.0,123.0,35.0,42.0,16.0,436.0,121.83,0.265963457295186,1.0,58.19921671417882,56.03335861356349
3098.0,18.0,H,AFRIQUE,FREE,DESKTOP,2.0,83.0,28.0,6.286908753059275,0.0,152.0,4.0,20.0,2.0,55.0,85.0,8.0,0.0,0.0,27.0,7.0,11.0,6.0,19.0,349.0,6.0,11.0,95.0,116.0,36.0,46.0,19.0,271.0,118.23,0.7524546369719544,4.0,54.14502743398156,46.55810934189906
3100.0,46.0,H,AMERIQUE,FREE,MOBILE,1.0,54.0,29.0,3.634070073757371,0.0,140.0,5.0,19.0,4.0,54.0,85.0,11.0,0.0,0.0,19.0,2.0,12.0,2.0,17.0,231.0,30.0,11.0,106.0,130.0,37.0,49.0,18.0,357.0,98.05,0.8073380476208315,2.0,55.7962541398558,51.14586594891162
3102.0,26.0,AUTRE,AMERIQUE,FREE,DESKTOP,2.0,209.0,36.0,6.161257379423421,0.0,152.0,5.0,17.0,2.0,44.0,72.0,13.0,0.0,0.0,17.0,4.0,4.0,1.0,17.0,181.0,4.0,24.0,98.0,115.0,29.0,41.0,21.0,0.0,86.82,0.3920015750253236,4.0,51.86856950206852,51.69142654989888
3105.0,36.0,F,ASIE,FREE,DESKTOP,1.0,6.0,36.0,6.656243641388238,0.0,152.0,1.0,24.0,3.0,40.0,76.0,8.0,0.0,0.0,10.0,2.0,8.0,7.0,9.0,171.0,8.0,22.0,94.0,106.0,38.0,48.0,6.0,332.0,81.28999999999999,0.7746867697344622,4.0,56.21328867466188,52.01110598123532
3112.0,60.0,AUTRE,ASIE,PREMIUM,TABLET,1.0,10.0,27.0,4.109223463945429,26.0,151.0,5.0,29.0,0.0,66.0,85.0,0.0,0.0,0.0,20.0,6.0,7.0,1.0,12.0,274.0,6.0,22.0,97.0,114.0,38.0,46.0,12.0,880.0,105.52,0.8226709516339853,1.0,53.24400128632955,57.83159575414327
3114.0,39.0,F,AFRIQUE,FREE,MOBILE,3.0,49.0,31.0,1.829834530494016,0.0,140.0,8.0,12.0,4.0,46.0,59.0,9.0,0.0,0.0,22.0,3.0,12.0,5.0,16.0,297.0,4.0,17.0,98.0,119.0,46.0,61.0,16.0,61.0,110.2,0.7447097323560112,2.0,58.10076218679092,52.25342194092229
3116.0,19.0,AUTRE,AFRIQUE,FREE,DESKTOP,3.0,125.0,27.0,6.753028135314093,0.0,140.0,4.0,18.0,1.0,52.0,82.0,14.0,1.0,0.0,17.0,5.0,10.0,4.0,8.0,230.0,4.0,13.0,109.0,124.0,38.0,47.0,22.0,552.0,96.52,0.6236594744443794,3.0,52.41384687615826,41.81965559644794
3120.0,59.0,F,EUROPE,FREE,DESKTOP,1.0,75.0,37.0,3.793803878769485,0.0,169.0,4.0,26.0,1.0,46.0,91.0,9.0,0.0,0.0,21.0,6.0,13.0,6.0,0.0,313.0,4.0,28.0,99.0,122.0,25.0,35.0,19.0,691.0,118.35,0.0800262915581273,3.0,58.10348924641478,57.50713955898382
3123.0,20.0,AUTRE,EUROPE,FREE,MOBILE,1.0,78.0,26.0,5.330480419432862,0.0,151.0,7.0,17.0,1.0,64.0,87.0,10.0,0.0,0.0,27.0,11.0,4.0,2.0,3.0,356.0,8.0,9.0,107.0,131.0,39.0,55.0,19.0,369.0,124.47,0.6681072390816815,4.0,53.86472357762877,46.39827043581155
3126.0,52.0,AUTRE,EUROPE,FREE,TABLET,1.0,116.0,43.0,2.19931790697802,0.0,150.0,4.0,19.0,2.0,40.0,87.0,14.0,0.0,0.0,26.0,2.0,10.0,2.0,9.0,322.0,5.0,29.0,106.0,131.0,58.0,66.0,21.0,455.0,123.83,0.1939421143364349,1.0,57.53764181124981,48.98773436459602
3128.0,18.0,AUTRE,AFRIQUE,FREE,TABLET,3.0,27.0,41.0,6.593882120704238,0.0,152.0,4.0,16.0,3.0,54.0,90.0,9.0,0.0,0.0,17.0,3.0,12.0,4.0,18.0,197.0,4.0,25.0,112.0,126.0,31.0,39.0,15.0,216.0,94.37,0.9006212599665137,5.0,56.14216767591325,59.18512473416183
3129.0,18.0,AUTRE,AMERIQUE,PREMIUM,MOBILE,1.0,231.0,29.0,4.275087581730369,29.0,163.0,5.0,28.0,0.0,31.0,82.0,18.0,0.0,0.0,9.0,6.0,10.0,4.0,15.0,152.0,6.0,14.0,96.0,116.0,42.0,51.0,25.0,0.0,77.88,0.0592960871137926,5.0,50.41642921017429,54.2860211283511
3133.0,41.0,F,AFRIQUE,FREE,TABLET,3.0,357.0,19.0,2.592016325794968,0.0,143.0,6.0,24.0,5.0,43.0,80.0,10.0,0.0,0.0,20.0,9.0,10.0,1.0,6.0,236.0,8.0,12.0,95.0,118.0,50.0,60.0,28.0,287.0,95.73999999999998,0.21535553967689,2.0,54.44264008490595,54.11257899733303
3137.0,56.0,AUTRE,AMERIQUE,PREMIUM,TABLET,1.0,1.0,25.0,4.723750589874947,14.0,151.0,8.0,210.0,1.0,49.0,75.0,10.0,1.0,0.0,16.0,3.0,6.0,0.0,16.0,215.0,4.0,16.0,93.0,117.0,38.0,55.0,19.0,529.0,91.94,0.3664975385213032,1.0,49.94642344230807,52.35482609210404
3138.0,62.0,F,AMERIQUE,PREMIUM,TABLET,2.0,88.0,31.0,5.9328886884637,7.0,154.0,4.0,15.0,1.0,510.0,82.0,7.0,0.0,0.0,14.0,6.0,13.0,3.0,0.0,202.0,6.0,18.0,94.0,110.0,39.0,49.0,20.0,526.0,87.64,0.4768413056491586,4.0,56.75130698737066,51.27139755429575
3139.0,49.0,F,AMERIQUE,FREE,MOBILE,2.0,68.0,26.0,4.223508942352134,0.0,161.0,7.0,25.0,0.0,53.0,74.0,9.0,1.0,0.0,20.0,10.0,16.0,4.0,9.0,207.0,3.0,12.0,102.0,120.0,34.0,48.0,18.0,524.0,89.85,0.7397470371787119,3.0,53.34779973376623,55.70103215412839
3142.0,55.0,H,EUROPE,FREE,DESKTOP,2.0,15.0,23.0,6.41034668830301,0.0,132.0,5.0,30.0,1.0,56.0,84.0,10.0,0.0,0.0,16.0,3.0,3.0,5.0,8.0,191.0,5.0,9.0,108.0,127.0,39.0,52.0,13.0,414.0,88.12,0.9357949295856788,5.0,56.75335974058871,45.22316753528943
3146.0,53.0,H,ASIE,FREE,TABLET,1.0,5.0,33.0,6.389571892808434,0.0,133.0,8.0,22.0,2.0,49.0,64.0,17.0,0.0,0.0,16.0,5.0,11.0,1.0,9.0,190.0,4.0,19.0,103.0,121.0,49.0,1.0,8.0,425.0,89.10999999999999,0.4171014488924037,3.0,52.96910321405908,55.02739373024018
3149.0,28.0,H,ASIE,FREE,MOBILE,3.0,36.0,28.0,3.271032556466024,0.0,143.0,9.0,18.0,1.0,48.0,69.0,10.0,0.0,2.0,17.0,5.0,6.0,2.0,9.0,229.0,3.0,16.0,111.0,127.0,32.0,39.0,17.0,165.0,98.28,0.893918559093492,1.0,54.83597247063757,45.2522607408883
3150.0,39.0,AUTRE,EUROPE,PREMIUM,MOBILE,3.0,47.0,29.0,4.760615658735,2.0,156.0,4.0,19.0,1.0,60.0,63.0,9.0,1.0,0.0,24.0,10.0,8.0,1.0,8.0,329.0,5.0,21.0,112.0,127.0,36.0,45.0,18.0,237.0,121.18,0.6165092012003967,1.0,50.09543493277019,46.34762044959255
3156.0,37.0,H,EUROPE,PREMIUM,MOBILE,1.0,60.0,37.0,6.128627757718169,1.0,146.0,2.0,22.0,1.0,56.0,95.0,10.0,0.0,0.0,28.0,3.0,12.0,3.0,13.0,359.0,9.0,28.0,104.0,121.0,31.0,45.0,17.0,322.0,128.16,0.4286385831440692,2.0,51.84480313604092,57.44622993648306
3158.0,46.0,AUTRE,ASIE,PREMIUM,TABLET,1.0,25.0,35.0,4.333009488860817,12.0,171.0,9.0,11.0,3.0,49.0,91.0,13.0,0.0,0.0,22.0,9.0,10.0,4.0,0.0,275.0,6.0,20.0,118.0,134.0,28.0,43.0,14.0,301.0,112.05,0.6948302293164772,2.0,50.99730362585187,49.78304698158091
3160.0,52.0,AUTRE,ASIE,PREMIUM,MOBILE,3.0,32.0,18.0,3.636660761809132,6.0,149.0,3.0,15.0,2.0,51.0,69.0,13.0,1.0,0.0,23.0,4.0,15.0,1.0,6.0,246.0,3.0,13.0,88.0,118.0,34.0,43.0,15.0,295.0,97.68,0.7198088861619378,2.0,52.76551583324632,53.48037193375432
3161.0,29.0,F,ASIE,PREMIUM,TABLET,1.0,20.0,31.0,3.818525057450885,19.0,156.0,5.0,17.0,0.0,59.0,87.0,11.0,0.0,0.0,19.0,6.0,12.0,4.0,3.0,255.0,4.0,16.0,99.0,118.0,39.0,51.0,14.0,123.0,100.69,0.2227026529044206,3.0,53.75546507988721,58.07708981208486
3165.0,27.0,H,EUROPE,PREMIUM,TABLET,3.0,13.0,28.0,4.861970767431361,24.0,139.0,2.0,0.0,2.0,52.0,63.0,13.0,0.0,0.0,20.0,3.0,8.0,2.0,4.0,241.0,3.0,21.0,86.0,115.0,27.0,36.0,12.0,145.0,98.3,0.5341765281887358,3.0,56.28686468030748,48.16105424291157
3167.0,45.0,AUTRE,EUROPE,FREE,TABLET,1.0,27.0,27.0,4.362921326576369,0.0,156.0,4.0,30.0,0.0,45.0,85.0,8.0,1.0,1.0,12.0,8.0,7.0,12.0,12.0,147.0,5.0,16.0,75.0,88.0,45.0,53.0,16.0,97.0,67.60999999999999,0.8916726358713261,1.0,55.57373786582876,57.68680733353401
3169.0,60.0,AUTRE,AFRIQUE,FREE,TABLET,2.0,35.0,24.0,5.073912550025415,0.0,136.0,7.0,13.0,4.0,41.0,91.0,12.0,0.0,2.0,19.0,7.0,9.0,3.0,15.0,294.0,12.0,11.0,98.0,119.0,42.0,53.0,17.0,584.0,108.33,0.4964162632592045,2.0,55.07870205372628,57.6327779204934
3171.0,63.0,F,AMERIQUE,FREE,TABLET,3.0,27.0,29.0,3.470094716442864,0.0,174.0,6.0,18.0,2.0,57.0,95.0,14.0,0.0,1.0,24.0,4.0,4.0,1.0,12.0,299.0,7.0,15.0,92.0,115.0,33.0,40.0,15.0,736.0,108.84,0.7814686715064458,2.0,56.15663222608953,47.24257798277714
3172.0,62.0,F,AMERIQUE,PREMIUM,TABLET,1.0,0.0,25.0,3.568330206917165,7.0,163.0,8.0,18.0,0.0,38.0,73.0,7.0,0.0,0.0,27.0,4.0,13.0,3.0,10.0,339.0,7.0,12.0,101.0,119.0,38.0,52.0,2.0,692.0,117.62,0.4076745934517848,4.0,52.83374234400588,53.05034910352926
3173.0,19.0,H,AMERIQUE,FREE,MOBILE,3.0,70.0,33.0,5.870865347278113,0.0,169.0,5.0,17.0,0.0,59.0,92.0,11.0,0.0,0.0,21.0,8.0,10.0,2.0,15.0,259.0,2.0,23.0,92.0,108.0,37.0,42.0,18.0,136.0,100.21,0.2412542723709576,3.0,53.20783490952607,52.37003222890906
3181.0,21.0,H,ASIE,UNDEFINED,DESKTOP,2.0,6.0,36.0,3.269043309003763,1.0,159.0,2.0,20.0,0.0,48.0,79.0,8.0,0.0,0.0,22.0,8.0,15.0,3.0,19.0,293.0,4.0,16.0,98.0,115.0,34.0,49.0,9.0,184.0,107.62,0.6057155540634318,4.0,52.84790800676275,55.21025262949591
3182.0,31.0,AUTRE,EUROPE,FREE,TABLET,2.0,93.0,30.0,5.983018040336267,0.0,160.0,3.0,22.0,0.0,45.0,95.0,6.0,0.0,0.0,11.0,7.0,14.0,3.0,18.0,135.0,5.0,27.0,111.0,131.0,39.0,50.0,21.0,232.0,83.88,0.6856276968601408,4.0,52.35772596060043,54.35381264372899
3184.0,64.0,AUTRE,AFRIQUE,PREMIUM,UNDEFINED,1.0,45.0,26.0,3.940995643580204,9.0,126.0,5.0,15.0,1.0,56.0,90.0,13.0,0.0,0.0,15.0,6.0,6.0,8.0,13.0,203.0,4.0,9.0,101.0,123.0,39.0,45.0,16.0,779.0,89.13999999999999,0.284774421189015,2.0,54.13404296108675,51.65891508452172
3186.0,63.0,F,EUROPE,FREE,DESKTOP,1.0,23.0,25.0,5.165260082698166,0.0,162.0,3.0,25.0,0.0,42.0,81.0,7.0,0.0,1.0,23.0,12.0,13.0,4.0,3.0,285.0,3.0,23.0,104.0,126.0,30.0,45.0,13.0,967.0,112.07,0.7761111938377976,2.0,53.63483854371179,53.85362897267853
3187.0,45.0,H,ASIE,FREE,TABLET,3.0,14.0,38.0,6.635658133301503,0.0,158.0,3.0,26.0,3.0,45.0,87.0,14.0,1.0,1.0,20.0,9.0,17.0,5.0,17.0,297.0,4.0,19.0,97.0,114.0,48.0,55.0,14.0,180.0,109.13,0.6469861398277221,5.0,57.05376591841561,51.39185224634251
3190.0,48.0,AUTRE,EUROPE,FREE,TABLET,1.0,80.0,26.0,6.295866353626791,0.0,141.0,8.0,19.0,1.0,45.0,84.0,11.0,1.0,0.0,20.0,11.0,8.0,2.0,11.0,230.0,2.0,15.0,104.0,126.0,39.0,49.0,18.0,81.0,97.7,0.2752669855760227,3.0,50.82903544815536,51.84429908160543
3192.0,51.0,F,AMERIQUE,UNDEFINED,DESKTOP,2.0,1.0,31.0,2.386658879941143,0.0,144.0,5.0,18.0,1.0,43.0,76.0,8.0,0.0,0.0,23.0,3.0,7.0,2.0,14.0,325.0,5.0,24.0,90.0,109.0,45.0,55.0,1.0,271.0,115.06,0.425183311965861,3.0,52.40494435820369,44.22153478448612
3193.0,51.0,H,ASIE,FREE,DESKTOP,1.0,149.0,22.0,4.991049282339025,0.0,162.0,8.0,22.0,5.0,58.0,87.0,11.0,1.0,0.0,28.0,5.0,8.0,2.0,10.0,353.0,5.0,26.0,100.0,126.0,42.0,52.0,22.0,731.0,127.57,0.979142326425316,3.0,51.69663675016147,59.2813822454102
3196.0,62.0,H,AFRIQUE,FREE,DESKTOP,2.0,21.0,25.0,6.023947354416126,0.0,135.0,3.0,22.0,2.0,53.0,82.0,12.0,0.0,0.0,13.0,7.0,6.0,1.0,15.0,165.0,5.0,11.0,93.0,115.0,36.0,43.0,12.0,610.0,79.14,0.7520028489393102,1.0,51.80451945559441,51.02769177927587
3197.0,32.0,AUTRE,AMERIQUE,PREMIUM,DESKTOP,2.0,26.0,34.0,6.402997405282814,19.0,150.0,4.0,20.0,3.0,53.0,79.0,10.0,0.0,1.0,20.0,8.0,14.0,6.0,15.0,296.0,4.0,17.0,98.0,118.0,39.0,52.0,16.0,277.0,109.64,0.556368800012597,2.0,54.72026050446127,54.43405300673074
3199.0,22.0,F,AMERIQUE,FREE,DESKTOP,2.0,6.0,31.0,4.147188032886568,0.0,134.0,3.0,34.0,1.0,49.0,74.0,10.0,0.0,0.0,19.0,5.0,5.0,2.0,17.0,268.0,5.0,18.0,90.0,115.0,44.0,50.0,10.0,360.0,103.15,0.2753820482551037,2.0,50.88979855372614,47.73271747129418
3200.0,21.0,AUTRE,ASIE,FREE,MOBILE,1.0,38.0,34.0,5.430214434332194,0.0,174.0,5.0,20.0,0.0,56.0,70.0,12.0,1.0,0.0,19.0,5.0,11.0,2.0,10.0,215.0,12.0,20.0,90.0,102.0,31.0,38.0,15.0,0.0,88.85,0.3152090436666932,5.0,55.56467072216431,53.30207392767348
3203.0,23.0,AUTRE,AFRIQUE,FREE,MOBILE,1.0,428.0,32.0,8.065415502402367,0.0,140.0,4.0,21.0,1.0,57.0,840.0,10.0,0.0,0.0,22.0,3.0,10.0,2.0,19.0,307.0,10.0,20.0,108.0,129.0,36.0,43.0,28.0,90.0,117.42,0.2584695018877604,3.0,50.10860013054565,45.74793775028351
3204.0,23.0,AUTRE,ASIE,FREE,MOBILE,2.0,76.0,31.0,5.215348859920901,0.0,155.0,7.0,29.0,0.0,57.0,92.0,7.0,0.0,0.0,24.0,3.0,70.0,4.0,15.0,300.0,3.0,16.0,112.0,123.0,46.0,57.0,18.0,295.0,111.79,0.5950300478114611,2.0,53.16362532579071,56.49744160220235
3205.0,62.0,H,ASIE,FREE,DESKTOP,3.0,121.0,38.0,4.183193699328618,0.0,149.0,5.0,17.0,2.0,0.0,81.0,8.0,0.0,0.0,22.0,3.0,12.0,7.0,11.0,301.0,6.0,26.0,100.0,114.0,28.0,40.0,23.0,785.0,112.55,0.3942274587884771,5.0,49.93479721762201,41.3043773944645
3208.0,38.0,F,AFRIQUE,PREMIUM,TABLET,3.0,43.0,28.0,4.502042069843577,9.0,136.0,4.0,18.0,0.0,50.0,95.0,5.0,0.0,1.0,18.0,8.0,6.0,4.0,12.0,241.0,5.0,16.0,105.0,124.0,43.0,47.0,16.0,0.0,99.95,0.4109595714692919,2.0,1.0,41.18983102468479
3209.0,26.0,F,AMERIQUE,FREE,TABLET,2.0,3.0,25.0,7.549127519903495,0.0,151.0,4.0,17.0,2.0,44.0,77.0,10.0,0.0,0.0,17.0,4.0,17.0,4.0,15.0,238.0,7.0,11.0,94.0,106.0,44.0,51.0,6.0,379.0,91.52,0.758309256850547,4.0,50.59591985179583,52.83605380660036
3210.0,52.0,AUTRE,AMERIQUE,FREE,TABLET,3.0,69.0,34.0,6.660294499494318,0.0,138.0,3.0,21.0,4.0,58.0,61.0,8.0,0.0,0.0,26.0,5.0,11.0,1.0,5.0,352.0,3.0,16.0,90.0,114.0,38.0,53.0,20.0,370.0,119.56,0.8174013869204168,2.0,55.19938555290204,52.54162082158617
3211.0,64.0,F,ASIE,FREE,TABLET,1.0,13.0,24.0,6.304847258297955,0.0,134.0,4.0,180.0,2.0,47.0,86.0,12.0,0.0,0.0,11.0,4.0,6.0,9.0,10.0,170.0,2.0,8.0,109.0,128.0,37.0,55.0,10.0,842.0,83.41999999999999,0.3384037343642521,1.0,52.49002716593464,90.39673832983144
3212.0,57.0,AUTRE,ASIE,FREE,TABLET,1.0,272.0,24.0,2.665962450198144,0.0,148.0,5.0,16.0,1.0,46.0,71.0,11.0,0.0,1.0,19.0,5.0,12.0,2.0,14.0,269.0,5.0,15.0,105.0,119.0,48.0,55.0,26.0,370.0,103.74,5.546544453778806,4.0,54.42882681011897,92.77594342419184
3214.0,23.0,F,AMERIQUE,FREE,MOBILE,2.0,54.0,35.0,3.878923289235366,0.0,138.0,5.0,23.0,0.0,40.0,77.0,5.0,0.0,0.0,29.0,7.0,7.0,2.0,8.0,380.0,2.0,14.0,92.0,109.0,35.0,43.0,18.0,262.0,122.91,0.4137762758935213,5.0,52.36865948719251,96.47910022324548
3219.0,41.0,H,AMERIQUE,FREE,DESKTOP,3.0,8.0,28.0,3.844973713942015,0.0,168.0,5.0,19.0,4.0,45.0,75.0,5.0,0.0,1.0,22.0,2.0,14.0,0.0,3.0,244.0,8.0,10.0,88.0,114.0,37.0,52.0,11.0,315.0,95.34,0.188319006488225,1.0,53.50843418673585,94.62334287050447
3222.0,64.0,H,AMERIQUE,FREE,TABLET,3.0,138.0,36.0,4.830907696844645,0.0,131.0,2.0,23.0,4.0,48.0,87.0,14.0,0.0,0.0,10.0,5.0,9.0,5.0,1.0,116.0,2.0,28.0,113.0,135.0,37.0,45.0,22.0,1021.0,81.33000000000001,0.9992236387819146,4.0,52.46270247933737,94.2396392944741
3224.0,46.0,AUTRE,AFRIQUE,FREE,DESKTOP,2.0,34.0,28.0,5.12750017489317,0.0,136.0,2.0,22.0,3.0,51.0,94.0,14.0,0.0,0.0,21.0,1.0,10.0,3.0,14.0,291.0,6.0,19.0,113.0,134.0,33.0,44.0,13.0,358.0,115.07,0.3064809921506196,3.0,58.71278752650034,91.9230080451814
3225.0,43.0,AUTRE,ASIE,PREMIUM,DESKTOP,2.0,6.0,31.0,5.414518509063099,1.0,151.0,3.0,23.0,2.0,48.0,91.0,11.0,0.0,0.0,21.0,9.0,11.0,2.0,2.0,288.0,1.0,12.0,100.0,125.0,29.0,37.0,10.0,519.0,108.81,0.0372705057307831,2.0,53.74709368322426,97.20594305196153
3226.0,47.0,H,AMERIQUE,FREE,DESKTOP,1.0,59.0,40.0,5.554093517888702,0.0,167.0,6.0,18.0,1.0,50.0,83.0,9.0,0.0,0.0,28.0,3.0,8.0,2.0,0.0,330.0,5.0,29.0,92.0,115.0,56.0,64.0,18.0,509.0,119.91,0.7569181387460355,5.0,53.04249226972216,0.0
3229.0,36.0,F,EUROPE,FREE,MOBILE,3.0,7.0,37.0,3.12278099893264,0.0,168.0,1.0,33.0,5.0,50.0,70.0,8.0,0.0,0.0,18.0,3.0,11.0,3.0,15.0,180.0,7.0,22.0,91.0,111.0,41.0,51.0,9.0,239.0,84.83,0.5927024622844416,5.0,52.54876144535711,93.55910698253376
3232.0,47.0,AUTRE,EUROPE,PREMIUM,TABLET,3.0,5.0,34.0,6.110510100913952,2.0,119.0,6.0,19.0,5.0,51.0,77.0,9.0,0.0,0.0,26.0,4.0,9.0,3.0,19.0,305.0,3.0,21.0,102.0,115.0,45.0,54.0,9.0,608.0,111.74,0.764583685922614,3.0,55.97972121348195,91.51215235903288
3234.0,63.0,F,AFRIQUE,PREMIUM,DESKTOP,2.0,7.0,27.0,6.55734712120393,32.0,167.0,5.0,18.0,3.0,46.0,77.0,12.0,0.0,0.0,33.0,4.0,3.0,0.0,15.0,383.0,3.0,13.0,107.0,120.0,38.0,48.0,11.0,770.0,127.15,0.8398677385146869,2.0,56.70039224510838,99.4508896454998
3236.0,36.0,F,ASIE,FREE,TABLET,1.0,4.0,25.0,4.889244601603062,0.0,146.0,3.0,16.0,3.0,46.0,89.0,13.0,1.0,0.0,1.0,4.0,12.0,0.0,7.0,187.0,7.0,12.0,95.0,112.0,45.0,62.0,7.0,379.0,83.25,0.6835957949315119,5.0,56.77085514129341,86.65493953863246
3238.0,18.0,F,AMERIQUE,FREE,TABLET,3.0,53.0,25.0,2.94221895171602,0.0,145.0,7.0,19.0,2.0,32.0,79.0,14.0,0.0,0.0,21.0,8.0,16.0,0.0,0.0,292.0,6.0,10.0,101.0,116.0,45.0,59.0,16.0,18.0,105.92,0.7373221085527244,4.0,53.35666288698998,98.751906621376
3240.0,24.0,H,EUROPE,FREE,DESKTOP,2.0,26.0,30.0,6.305873076129027,0.0,158.0,6.0,18.0,1.0,51.0,87.0,9.0,1.0,0.0,21.0,7.0,11.0,2.0,1.0,298.0,9.0,14.0,103.0,122.0,41.0,52.0,13.0,33.0,110.94,0.6781837161910433,5.0,55.9283924324879,86.39415572776674
3241.0,58.0,H,ASIE,FREE,MOBILE,3.0,21.0,28.0,4.305246074399419,0.0,143.0,6.0,16.0,4.0,50.0,81.0,7.0,0.0,0.0,21.0,6.0,4.0,2.0,15.0,250.0,9.0,27.0,104.0,124.0,38.0,46.0,14.0,459.0,105.98,0.9944990066353332,3.0,53.21409787907599,99.07265650331746
3243.0,47.0,F,AMERIQUE,FREE,DESKTOP,3.0,5.0,30.0,4.12683963577902,0.0,150.0,4.0,21.0,1.0,42.0,74.0,8.0,0.0,0.0,18.0,5.0,13.0,4.0,12.0,241.0,6.0,17.0,84.0,98.0,30.0,41.0,9.0,180.0,91.29,0.347421974930158,3.0,57.12558981340197,86.58749805918066
